TABLE NO.  1
 NUM         CL          V2          Q           V3          KA          ETA1        ETA2        ETA3        ETA4        ETA5        EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  2.2000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  8.7121E+01  1.0268E+02  7.5270E-02  4.8041E-02  9.8927E+01  8.8737E+01  1.0190E+01  4.0549E-02
  2.3000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  7.9062E+01  9.0866E+01 -1.9337E-01 -3.3157E-01  8.2533E+01  7.9411E+01  3.1221E+00 -2.4129E-01
  2.4000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  6.9950E+01  7.9706E+01  6.9562E-01  6.1204E-01  8.6241E+01  6.9563E+01  1.6678E+01  7.5041E-01
  2.5000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  6.2686E+01  7.1483E+01 -2.3613E-01 -2.4686E-01  6.6140E+01  6.2056E+01  4.0838E+00 -9.4209E-02
  2.6000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  5.0127E+01  5.7811E+01  2.7131E+00  2.9543E+00  8.6313E+01  4.9496E+01  3.6817E+01  3.1423E+00
  2.7000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  3.5429E+01  4.1838E+01  8.6568E-01  8.1327E-01  4.6105E+01  3.4980E+01  1.1125E+01  9.1274E-01
  2.8000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  2.3439E+01  2.8442E+01  6.6404E-01  5.9208E-01  3.0343E+01  2.2958E+01  7.3846E+00  6.3583E-01
  2.9000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  2.0628E+01  2.5331E+01 -1.9322E+00 -1.7471E+00  1.6914E+01  2.0129E+01 -3.2155E+00 -1.7744E+00
  3.0000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  1.2200E+01  1.6141E+01  1.0954E+00  9.5198E-01  1.8201E+01  1.1618E+01  6.5827E+00  1.0459E+00
  3.1000E+01  1.8330E+00  3.4225E+01  3.2233E+00  5.4879E+01  1.8529E+00  3.9547E-01 -1.3972E-01 -3.2101E-01 -1.3843E-02 -1.0768E-01  7.7496E+00  1.0867E+01  6.7449E-01  4.7598E-01  1.1563E+01  7.0713E+00  4.4917E+00  7.0285E-01
  3.3000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.4000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  6.4486E+01  5.2024E+01 -2.0537E+00 -1.7770E+00  3.2642E+01  6.6256E+01 -3.3614E+01 -1.6892E+00
  3.5000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  7.9157E+01  6.8303E+01  1.0884E-01  8.2248E-02  7.3315E+01  8.2638E+01 -9.3232E+00 -8.2252E-03
  3.6000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  8.4501E+01  7.5576E+01  7.1707E-01  5.7925E-01  8.8325E+01  8.8322E+01  2.8603E-03  4.2267E-01
  3.7000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  8.6450E+01  8.0062E+01  0.0000E+00 -8.9184E-02  7.9920E+01  8.9520E+01 -9.6002E+00 -2.2822E-01
  3.8000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  8.2857E+01  7.8061E+01 -2.4473E-01 -2.3664E-01  7.5161E+01  8.4226E+01 -9.0654E+00 -3.2923E-01
  3.9000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  7.5709E+01  7.1285E+01  5.3401E-01  3.0839E-01  7.7791E+01  7.5523E+01  2.2676E+00  2.7633E-01
  4.0000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  6.6681E+01  6.1975E+01  6.6404E-01  7.0413E-01  7.4142E+01  6.5561E+01  8.5810E+00  7.4574E-01
  4.1000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  5.9250E+01  5.4199E+01  4.1789E-02 -3.9090E-02  5.6671E+01  5.7850E+01 -1.1787E+00  2.7427E-02
  4.2000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  4.8303E+01  4.2831E+01 -4.2158E-01 -4.0840E-01  4.2067E+01  4.6939E+01 -4.8717E+00 -3.2686E-01
  4.3000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  3.4277E+01  2.8595E+01 -2.1280E+00 -1.8867E+00  1.8358E+01  3.3229E+01 -1.4871E+01 -1.8478E+00
  4.4000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  2.2781E+01  1.7434E+01 -2.9674E-01 -2.8809E-01  1.8366E+01  2.1905E+01 -3.5385E+00 -1.8820E-01
  4.5000E+01  3.3759E+00  4.2966E+01  3.7793E+00  6.1845E+01  9.1229E-01 -3.1308E-01  2.9528E-02  2.4970E-01  4.7461E-02  7.8201E-03  2.0018E+01  1.4920E+01 -3.9434E-01 -4.4194E-01  1.5069E+01  1.9182E+01 -4.1131E+00 -3.5096E-01
  4.9000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  4.2412E+01  3.3759E+01  6.6404E-01  7.1774E-01  4.2049E+01  4.2567E+01 -5.1814E-01  5.6752E-01
  5.1000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  5.2575E+01  3.4961E+01 -4.7704E-01 -4.5415E-01  3.5571E+01  5.3867E+01 -1.8296E+01 -6.2904E-01
  5.2000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  5.7225E+01  3.4059E+01 -1.9322E+00 -1.4531E+00  2.4276E+01  5.8987E+01 -3.4711E+01 -1.5411E+00
  5.3000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  5.8446E+01  3.2670E+01  1.6789E-01 -9.6031E-02  3.9419E+01  6.0114E+01 -2.0695E+01 -1.3139E-01
  5.4000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  5.5421E+01  2.9853E+01 -2.5335E-01 -4.0625E-01  3.1899E+01  5.6320E+01 -2.4421E+01 -3.1215E-01
